State,City,Violent_Crime
GEORGIA,Warrenton,14.0
GEORGIA,Warwick,0.0
GEORGIA,Waverly Hall,0.0
GEORGIA,Waycross,71.0
GEORGIA,Waynesboro,29.0
GEORGIA,West Point,24.0
GEORGIA,Willacoochee,3.0
GEORGIA,Winterville,0.0
GEORGIA,Woodstock,42.0
GEORGIA,Wrens,16.0
GEORGIA,Zebulon,0.0
GEORGIA,Jacksonville,0.0
GEORGIA,Warm Springs,0.0
GEORGIA,Pooler,24.0
GEORGIA,Tallapoosa,21.0
GEORGIA,Sylvania,13.0
GEORGIA,Powder Springs,33.0
GEORGIA,Ray City,3.0
GEORGIA,Remerton,13.0
GEORGIA,Reynolds,0.0
GEORGIA,Rincon,13.0
GEORGIA,Ringgold,28.0
GEORGIA,Roberta,6.0
GEORGIA,Rochelle,1.0
GEORGIA,Rockmart,38.0
GEORGIA,Rossville,29.0
GEORGIA,Roswell,126.0
GEORGIA,Sandersville,20.0
GEORGIA,Sandy Springs,128.0
GEORGIA,Talbotton,7.0
GEORGIA,Sardis,0.0
GEORGIA,Senoia,1.0
GEORGIA,Shiloh,0.0
GEORGIA,Snellville,64.0
GEORGIA,Social Circle,9.0
GEORGIA,Sparks,10.0
GEORGIA,Sparta,6.0
GEORGIA,Springfield,8.0
GEORGIA,Statesboro,110.0
GEORGIA,Statham,7.0
GEORGIA,Stone Mountain,33.0
GEORGIA,Summerville,0.0
GEORGIA,Suwanee,29.0
GEORGIA,Swainsboro,57.0
GEORGIA,Savannah-Chatham Metropolitan,982.0
GEORGIA,Jackson,18.0
GEORGIA,Smyrna,117.0
GEORGIA,Irwinton,0.0
GEORGIA,Brookhaven,187.0
GEORGIA,Brooklet,2.0
GEORGIA,Brunswick,175.0
GEORGIA,Buchanan,9.0
GEORGIA,Byron,2.0
GEORGIA,Cairo,21.0
GEORGIA,Camilla,19.0
GEORGIA,Canon,0.0
GEORGIA,Canton,34.0
GEORGIA,Carrollton,160.0
GEORGIA,Cave Spring,4.0
GEORGIA,Ivey,0.0
GEORGIA,Cedartown,59.0
GEORGIA,Bremen,10.0
GEORGIA,Centerville,31.0
GEORGIA,Chattahoochee Hills,5.0
GEORGIA,Chickamauga,7.0
GEORGIA,Clarkesville,8.0
GEORGIA,Clarkston,63.0
GEORGIA,Clayton,9.0
GEORGIA,Cleveland,8.0
GEORGIA,Cochran,11.0
GEORGIA,College Park,156.0
GEORGIA,Colquitt,12.0
GEORGIA,Commerce,28.0
GEORGIA,Coolidge,0.0
GEORGIA,Cordele,64.0
GEORGIA,Cornelia,17.0
GEORGIA,Chatsworth,7.0
GEORGIA,Covington,51.0
GEORGIA,Braswell,0.0
GEORGIA,Bowdon,8.0
GEORGIA,Abbeville,0.0
GEORGIA,Acworth,24.0
GEORGIA,Adairsville,8.0
GEORGIA,Alamo,1.0
GEORGIA,Alapaha,1.0
GEORGIA,Albany,809.0
GEORGIA,Alma,25.0
GEORGIA,Alpharetta,42.0
GEORGIA,Alto,0.0
GEORGIA,Americus,130.0
GEORGIA,Aragon,0.0
GEORGIA,Arcade,9.0
GEORGIA,Arlington,5.0
GEORGIA,Braselton,1.0
GEORGIA,Ashburn,32.0
GEORGIA,Attapulgus,0.0
GEORGIA,Auburn,7.0
GEORGIA,Austell,52.0
GEORGIA,Avondale Estates,5.0
GEORGIA,Bainbridge,91.0
GEORGIA,Ball Ground,0.0
GEORGIA,Baxley,73.0
GEORGIA,Blackshear,32.0
GEORGIA,Blairsville,0.0
GEORGIA,Blakely,41.0
GEORGIA,Bloomingdale,4.0
GEORGIA,Blue Ridge,4.0
GEORGIA,Blythe,0.0
GEORGIA,Atlanta,3814.0
GEORGIA,Cuthbert,1.0
GEORGIA,Claxton,4.0
GEORGIA,Dalton,93.0
GEORGIA,Fort Valley,93.0
GEORGIA,Franklin,0.0
GEORGIA,Franklin Springs,0.0
GEORGIA,Gainesville,158.0
GEORGIA,Glennville,4.0
GEORGIA,Gordon,7.0
GEORGIA,Graham,0.0
GEORGIA,Grantville,8.0
GEORGIA,Gray,6.0
GEORGIA,Dallas,37.0
GEORGIA,Greenville,4.0
GEORGIA,Griffin,261.0
GEORGIA,Grovetown,14.0
GEORGIA,Hagan,0.0
GEORGIA,Hahira,5.0
GEORGIA,Hampton,16.0
GEORGIA,Hapeville,49.0
GEORGIA,Harlem,8.0
GEORGIA,Hartwell,30.0
GEORGIA,Hazlehurst,17.0
GEORGIA,Helen,3.0
GEORGIA,Hiawassee,5.0
GEORGIA,Hinesville,147.0
GEORGIA,Hiram,10.0
GEORGIA,Hoboken,0.0
GEORGIA,Hogansville,5.0
GEORGIA,Holly Springs,3.0
GEORGIA,Homeland,0.0
GEORGIA,Homerville,15.0
GEORGIA,Fort Oglethorpe,35.0
GEORGIA,Forsyth,11.0
GEORGIA,Greensboro,20.0
GEORGIA,Folkston,17.0
GEORGIA,Danielsville,0.0
GEORGIA,Darien,2.0
GEORGIA,Davisboro,0.0
GEORGIA,Forest Park,134.0
GEORGIA,Decatur,41.0
GEORGIA,Demorest,1.0
GEORGIA,Dillard,1.0
GEORGIA,Doerun,0.0
GEORGIA,Donalsonville,2.0
GEORGIA,Doraville,53.0
GEORGIA,Douglasville,193.0
GEORGIA,Dublin,127.0
GEORGIA,Duluth,20.0
GEORGIA,Dunwoody,79.0
GEORGIA,Dawson,18.0
GEORGIA,Eastman,42.0
GEORGIA,East Ellijay,6.0
GEORGIA,Flowery Branch,22.0
GEORGIA,Fayetteville,29.0
GEORGIA,Fairburn,52.0
GEORGIA,Eton,1.0
GEORGIA,Emerson,12.0
GEORGIA,Fitzgerald,43.0
GEORGIA,Ellaville,10.0
GEORGIA,Elberton,39.0
GEORGIA,Edison,0.0
GEORGIA,Eatonton,34.0
GEORGIA,Ellijay,5.0
GEORGIA,East Point,441.0
HAWAII,Honolulu,2451.0
IDAHO,Post Falls,69.0
IDAHO,Pocatello,209.0
IDAHO,Payette,16.0
IDAHO,Parma,8.0
IDAHO,Mountain Home,38.0
IDAHO,Moscow,13.0
IDAHO,Preston,7.0
IDAHO,Montpelier,1.0
IDAHO,Nampa,268.0
IDAHO,Rathdrum,5.0
IDAHO,Sun Valley,1.0
IDAHO,Rigby,6.0
IDAHO,Rupert,15.0
IDAHO,Salmon,15.0
IDAHO,Shelley,2.0
IDAHO,Soda Springs,10.0
IDAHO,Spirit Lake,5.0
IDAHO,Twin Falls,225.0
IDAHO,Wendell,8.0
IDAHO,Wilder,2.0
IDAHO,Middleton,11.0
IDAHO,Rexburg,5.0
IDAHO,Meridian,165.0
IDAHO,McCall,13.0
IDAHO,Bonners Ferry,4.0
IDAHO,Lewiston,48.0
IDAHO,Aberdeen,2.0
IDAHO,Bellevue,5.0
IDAHO,Blackfoot,40.0
IDAHO,Boise,635.0
IDAHO,Buhl,15.0
IDAHO,Caldwell,183.0
IDAHO,Chubbuck,55.0
IDAHO,Coeur d'Alene,188.0
IDAHO,Emmett,15.0
IDAHO,Filer,6.0
IDAHO,Cottonwood,0.0
IDAHO,Garden City,82.0
IDAHO,Kimberly,6.0
IDAHO,Ketchum,8.0
IDAHO,Kellogg,13.0
IDAHO,Fruitland,4.0
IDAHO,Idaho Falls,206.0
IDAHO,Jerome,31.0
IDAHO,Heyburn,3.0
IDAHO,Hailey,14.0
IDAHO,Grangeville,15.0
IDAHO,Gooding,5.0
ILLINOIS,Oak Lawn,81.0
ILLINOIS,Oak Park,
ILLINOIS,Oblong,3.0
ILLINOIS,Oakwood,1.0
ILLINOIS,Oak Forest,37.0
ILLINOIS,O'Fallon,81.0
ILLINOIS,Prospect Heights,25.0
ILLINOIS,Olney,45.0
ILLINOIS,Olympia Fields,7.0
ILLINOIS,Onarga,2.0
ILLINOIS,Orion,3.0
ILLINOIS,Orland Park,20.0
ILLINOIS,Oakbrook Terrace,2.0
ILLINOIS,Okawville,2.0
ILLINOIS,Oak Brook,10.0
ILLINOIS,Nokomis,9.0
ILLINOIS,North Riverside,20.0
ILLINOIS,North Pekin,0.0
ILLINOIS,Northlake,10.0
ILLINOIS,Northfield,3.0
ILLINOIS,Northbrook,6.0
ILLINOIS,North Aurora,24.0
ILLINOIS,Norris City,10.0
ILLINOIS,Norridge,20.0
ILLINOIS,Normal,119.0
ILLINOIS,Oswego,17.0
ILLINOIS,Niles,34.0
ILLINOIS,Newton,5.0
ILLINOIS,New Lenox,35.0
ILLINOIS,North Utica,2.0
ILLINOIS,Ottawa,15.0
ILLINOIS,Pekin,136.0
ILLINOIS,Palestine,9.0
ILLINOIS,Prophetstown,0.0
ILLINOIS,Princeton,22.0
ILLINOIS,Potomac,2.0
ILLINOIS,Posen,14.0
ILLINOIS,Pontoon Beach,13.0
ILLINOIS,Pontiac,40.0
ILLINOIS,Pleasant Plains,0.0
ILLINOIS,Pleasant Hill,0.0
ILLINOIS,Plano,9.0
ILLINOIS,Plainfield,54.0
ILLINOIS,Pittsfield,7.0
ILLINOIS,Pingree Grove,3.0
ILLINOIS,Pinckneyville,4.0
ILLINOIS,Pierron,0.0
ILLINOIS,Phoenix,8.0
ILLINOIS,Peru,10.0
ILLINOIS,Peotone,3.0
ILLINOIS,Peoria Heights,18.0
ILLINOIS,Peoria,860.0
ILLINOIS,New Berlin,0.0
ILLINOIS,Paxton,11.0
ILLINOIS,Pawnee,1.0
ILLINOIS,Park Ridge,21.0
ILLINOIS,Park Forest,61.0
ILLINOIS,Park City,11.0
ILLINOIS,Paris,61.0
ILLINOIS,Palos Park,0.0
ILLINOIS,Palos Hills,18.0
ILLINOIS,Palos Heights,3.0
ILLINOIS,Palatine,28.0
ILLINOIS,New Baden,7.0
ILLINOIS,Mount Morris,1.0
ILLINOIS,Neoga,3.0
ILLINOIS,McCook,0.0
ILLINOIS,Maywood,135.0
ILLINOIS,Mattoon,99.0
ILLINOIS,Mason City,11.0
ILLINOIS,Mascoutah,7.0
ILLINOIS,Maryville,9.0
ILLINOIS,Martinsville,1.0
ILLINOIS,Marshall,4.0
ILLINOIS,Marseilles,8.0
ILLINOIS,Marquette Heights,4.0
ILLINOIS,Maroa,1.0
ILLINOIS,Marissa,22.0
ILLINOIS,Marine,1.0
ILLINOIS,McCullom Lake,1.0
ILLINOIS,Marengo,3.0
ILLINOIS,Manteno,9.0
ILLINOIS,Manhattan,2.0
ILLINOIS,Malta,0.0
ILLINOIS,Mahomet,10.0
ILLINOIS,Macomb,56.0
ILLINOIS,Machesney Park,57.0
ILLINOIS,Lyons,11.0
ILLINOIS,Lovington,3.0
ILLINOIS,Loves Park,86.0
ILLINOIS,Lombard,52.0
ILLINOIS,Lockport,17.0
ILLINOIS,Loami,1.0
ILLINOIS,Litchfield,5.0
ILLINOIS,Maple Park,1.0
ILLINOIS,McHenry,48.0
ILLINOIS,McLean,0.0
ILLINOIS,Melrose Park,85.0
ILLINOIS,Naperville,102.0
ILLINOIS,Murphysboro,53.0
ILLINOIS,Mundelein,27.0
ILLINOIS,Moweaqua,3.0
ILLINOIS,Mount Zion,5.0
ILLINOIS,Mount Vernon,228.0
ILLINOIS,Mount Pulaski,0.0
ILLINOIS,Mount Prospect,32.0
ILLINOIS,Mount Olive,1.0
ILLINOIS,Mount Carmel,17.0
ILLINOIS,Morton Grove,10.0
ILLINOIS,Morton,18.0
ILLINOIS,Morrisonville,0.0
ILLINOIS,Morrison,10.0
ILLINOIS,Morris,16.0
ILLINOIS,Monticello,11.0
ILLINOIS,Montgomery,17.0
ILLINOIS,Monmouth,31.0
ILLINOIS,Momence,4.0
ILLINOIS,Lisle,16.0
ILLINOIS,Moline,228.0
ILLINOIS,Mokena,11.0
ILLINOIS,Minonk,0.0
ILLINOIS,Milledgeville,1.0
ILLINOIS,Milan,17.0
ILLINOIS,Midlothian,26.0
ILLINOIS,Metropolis,33.0
ILLINOIS,Merrionette Park,3.0
ILLINOIS,Mendota,10.0
ILLINOIS,New Athens,3.0
ILLINOIS,Quincy,252.0
ILLINOIS,Valmeyer,2.0
ILLINOIS,Rantoul,35.0
ILLINOIS,Warrensburg,2.0
ILLINOIS,Warren,3.0
ILLINOIS,Walnut,0.0
ILLINOIS,Virden,10.0
ILLINOIS,Viola,0.0
ILLINOIS,Villa Park,27.0
ILLINOIS,Vienna,0.0
